model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
fold 4,  0.44284463177223354 ± 0.11688293703916955 , 0.6041393600900247 ± 0.12016491674914441 , 0.6552709764178741 ± 0.11610074523180611 , 0.572762774036998 ± 0.13484574623125745 , 0.6041393600900247 ± 0.12016491674914442 , 0.026109373 ± 0.0067210672 , -2.4 ± 11.534296684236972 , 10.0 ± 6.2289646009589745 , -197.4 ± 177.96696322632468 , 202.2 ± 172.4939419226078 , 0.6 ± 7.4993333037010705 , 7.0 ± 2.756809750418044 , -0.6 ± 1.7435595774162693 , 1.4 ± 1.2
fold 5,  0.5168215125521542 ± 0.034513165736008704 , 0.6807769610397528 ± 0.029726068143994432 , 0.730560691097091 ± 0.04114264694396369 , 0.6406223771406259 ± 0.047121154244760786 , 0.6807769610397529 ± 0.029726068143994398 , 0.019621093 ± 0.008158316 , -4.2 ± 4.534313619501853 , 5.0 ± 3.63318042491699 , -51.2 ± 95.87783894101912 , 82.4 ± 70.88187356440291 , 4.4 ± 3.6110940170535573 , 4.4 ± 3.6110940170535573 , -0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 6,  0.3619712568746637 ± 0.15223365969442318 , 0.5106307318132082 ± 0.18778134041321068 , 0.6963845336974598 ± 0.07938076220690378 , 0.44490203833793596 ± 0.19756836300567004 , 0.5106307318132082 ± 0.18778134041321068 , 0.008816406 ± 0.0039015617 , -6.6 ± 6.590902821313633 , 7.0 ± 6.164414002968976 , -72.8 ± 43.48516988583579 , 72.8 ± 43.48516988583579 , -4.8 ± 6.305553108173778 , 5.6 ± 5.607138307550475 , -0.2 ± 0.4 , 0.2 ± 0.4
fold 7,  0.4594902835242681 ± 0.07870392059248511 , 0.6257883577672085 ± 0.07189356889990646 , 0.6634651746491952 ± 0.15287851618126308 , 0.6317721687342782 ± 0.0982793616655013 , 0.6257883577672085 ± 0.07189356889990642 , 0.018990234 ± 0.011398961 , -6.8 ± 8.681013765684282 , 8.0 ± 7.58946638440411 , -66.6 ± 170.49527852700203 , 163.4 ± 82.49024184714213 , -0.8 ± 9.10823802938856 , 7.2 ± 5.635601121442148 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 8,  0.49245485885268386 ± 0.07763429654562 , 0.6563686343687507 ± 0.06844483606858319 , 0.7346049122545012 ± 0.09116374840617657 , 0.5992658126915674 ± 0.07771250564132563 , 0.6563686343687507 ± 0.06844483606858313 , 0.0085019525 ± 0.0034587446 , -8.0 ± 2.756809750418044 , 8.0 ± 2.756809750418044 , -54.6 ± 53.623129338001156 , 63.4 ± 42.86070461390013 , -0.2 ± 3.4871191548325386 , 3.0 ± 1.7888543819998317 , -1.8 ± 1.7204650534085255 , 1.8 ± 1.7204650534085255
fold 9,  0.47359724679102194 ± 0.06823054090433175 , 0.6397853818628707 ± 0.0646664834857296 , 0.6924405257000851 ± 0.05615080688167468 , 0.6029252237513608 ± 0.10147302943381209 , 0.6397853818628709 ± 0.06466648348572956 , 0.0072109373 ± 0.002358665 , -9.0 ± 7.155417527999327 , 9.0 ± 7.155417527999327 , -85.6 ± 55.076673828400345 , 85.6 ± 55.076673828400345 , -4.6 ± 6.086049621881176 , 5.8 ± 4.955804677345546 , -1.0 ± 0.8944271909999159 , 1.0 ± 0.8944271909999159
fold 10,  0.48096773311944674 ± 0.0787831110661677 , 0.6458121221818696 ± 0.06999978989421969 , 0.6573083953031654 ± 0.031706410048259415 , 0.647197741592395 ± 0.12695593511068556 , 0.6458121221818696 ± 0.06999978989421975 , 0.014281249 ± 0.008449973 , -13.2 ± 13.105723940324701 , 15.6 ± 10.131140113531151 , -128.2 ± 109.88430279161807 , 131.4 ± 106.03697468336222 , 1.0 ± 6.29285308902091 , 5.8 ± 2.6381811916545836 , -2.8 ± 3.7094473981982814 , 2.8 ± 3.7094473981982814
unet++ timm-resnest26d jaccard
fold 1,  0.5376082825956083 ± 0.10978794798038873 , 0.6923566892148532 ± 0.0969800823732592 , 0.754393864001002 ± 0.06376363737710435 , 0.6439039612582971 ± 0.11889000016020343 , 0.6923566892148532 ± 0.09698008237325925 , 0.016617188 ± 0.012077619 , -6.8 ± 4.019950248448356 , 6.8 ± 4.019950248448356 , -127.6 ± 73.79593484738844 , 127.6 ± 73.79593484738844 , 2.2 ± 3.059411708155671 , 3.4 ± 1.624807680927192 , -1.2 ± 0.7483314773547883 , 1.2 ± 0.7483314773547883
fold 2,  0.5142958834687362 ± 0.0657721273828232 , 0.6767492418332596 ± 0.05774884817420345 , 0.7772300251471298 ± 0.0397138353797294 , 0.6060469420096816 ± 0.08420706502341668 , 0.6767492418332595 ± 0.05774884817420341 , 0.01548828 ± 0.0058903247 , -4.8 ± 7.30479294709987 , 7.2 ± 4.955804677345547 , -117.0 ± 35.25336863336609 , 117.0 ± 35.25336863336609 , 2.6 ± 4.223742416388575 , 4.6 ± 1.8547236990991407 , -1.8 ± 0.7483314773547883 , 1.8 ± 0.7483314773547883
fold 3,  0.5839815164519693 ± 0.11205625097461835 , 0.7304564251399958 ± 0.09769406565668484 , 0.7418216305420642 ± 0.05389050845035278 , 0.7268457425222893 ± 0.13485066765143575 , 0.7304564251399959 ± 0.09769406565668488 , 0.023054687 ± 0.018649856 , -16.8 ± 16.726027621644057 , 16.8 ± 16.726027621644057 , -254.4 ± 205.77132939260514 , 254.4 ± 205.77132939260514 , 0.4 ± 2.154065922853802 , 2.0 ± 0.8944271909999159 , -3.2 ± 3.3105890714493698 , 3.6 ± 2.870540018881465
fold 4,  0.42068720903590806 ± 0.12795817295912348 , 0.5802458477721769 ± 0.13356610337385116 , 0.7119275231376244 ± 0.11233109260264561 , 0.4937258287197622 ± 0.13366368984053428 , 0.5802458477721769 ± 0.1335661033738512 , 0.024509767 ± 0.0058012363 , -6.0 ± 11.027239001672177 , 11.6 ± 4.8 , -254.0 ± 144.80331487918363 , 254.0 ± 144.80331487918363 , -1.4 ± 8.404760555780278 , 7.8 ± 3.4292856398964493 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 5,  0.40879273436925406 ± 0.04898868821490461 , 0.5786286009084958 ± 0.0493809377390008 , 0.8231647932979171 ± 0.05618730680341776 , 0.44818340089667263 ± 0.05132072698774553 , 0.5786286009084958 ± 0.04938093773900081 , 0.021361327 ± 0.009449524 , -8.4 ± 7.709734106958553 , 8.8 ± 7.249827584156743 , -271.6 ± 148.68705390853637 , 271.6 ± 148.68705390853637 , 5.0 ± 8.246211251235321 , 8.2 ± 5.075431016179808 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 6,  0.44711868197852533 ± 0.13049804481474334 , 0.6058619123511447 ± 0.134331546280872 , 0.674280354900375 ± 0.12293146342411189 , 0.6179281410648345 ± 0.198974055921781 , 0.6058619123511447 ± 0.13433154628087196 , 0.009103516 ± 0.0051016933 , -2.8 ± 5.528109984434101 , 5.2 ± 3.3704599092705436 , -12.6 ± 66.0078783176675 , 53.4 ± 40.79509774470458 , -0.2 ± 6.013318551349164 , 5.4 ± 2.65329983228432 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 7,  0.4546355540588755 ± 0.08923633810203815 , 0.6198078977744699 ± 0.08619407800110665 , 0.6490740506017608 ± 0.18359072548295 , 0.6400119971261956 ± 0.1053545462540707 , 0.6198078977744699 ± 0.08619407800110666 , 0.019511718 ± 0.011403969 , -7.2 ± 9.064215354899728 , 9.2 ± 7.025667228100119 , -68.6 ± 223.64668564501463 , 188.2 ± 138.94085072432802 , 1.8 ± 11.142710621747295 , 8.6 ± 7.310266752998826 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 8,  0.4853348872607772 ± 0.06287707711292505 , 0.6511159576682245 ± 0.05640400181224244 , 0.7519153160678819 ± 0.06563120078405961 , 0.5799461561377074 ± 0.07488226033754385 , 0.6511159576682244 ± 0.056404001812242414 , 0.008421874 ± 0.00330883 , -5.6 ± 4.409081537009721 , 6.4 ± 3.1368774282716245 , -48.8 ± 40.955585699633204 , 52.4 ± 36.23589380710789 , 2.0 ± 2.6076809620810595 , 3.2 ± 0.7483314773547882 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 9,  0.46841820056949457 ± 0.053418672451437124 , 0.6362224446394664 ± 0.048614042533899275 , 0.7500664128476066 ± 0.05152202202398545 , 0.5543629113260208 ± 0.05570356435441087 , 0.6362224446394665 ± 0.04861404253389924 , 0.0069277347 ± 0.0025678475 , -9.2 ± 6.273754856543249 , 9.2 ± 6.273754856543249 , -85.8 ± 40.37523993736755 , 85.8 ± 40.37523993736755 , -3.4 ± 5.953150426454887 , 5.4 ± 4.223742416388575 , -1.0 ± 0.8944271909999159 , 1.0 ± 0.8944271909999159
fold 10,  0.4732052052780995 ± 0.08524143059164692 , 0.6382010325479933 ± 0.0728622240049238 , 0.6761271639989536 ± 0.08439576760347846 , 0.62938773335608 ± 0.13894690214921834 , 0.6382010325479934 ± 0.07286222400492381 , 0.0137792975 ± 0.007961453 , -9.0 ± 10.353743284435827 , 13.0 ± 4.381780460041329 , -81.4 ± 87.16100045318433 , 102.6 ± 60.79671043732547 , 3.0 ± 6.356099432828281 , 5.8 ± 3.9698866482558417 , -2.4 ± 3.3823069050575527 , 2.4 ± 3.3823069050575527
unet++ timm-resnest50d jaccard
fold 1,  0.4880081903348966 ± 0.12795755025519837 , 0.6454530133423669 ± 0.12191697051451308 , 0.7791971656450741 ± 0.09450990506542231 , 0.5548193430533158 ± 0.13127105554573065 , 0.6454530133423669 ± 0.12191697051451313 , 0.017044922 ± 0.011496206 , -10.6 ± 6.62117814289874 , 10.6 ± 6.62117814289874 , -194.6 ± 151.20529091271905 , 194.6 ± 151.20529091271905 , -2.0 ± 3.63318042491699 , 3.6 ± 2.0591260281974 , -1.4 ± 1.2000000000000002 , 1.4 ± 1.2000000000000002
fold 2,  0.5185856379975973 ± 0.052226750501295785 , 0.6814843422792374 ± 0.043646290006428674 , 0.7749073042952779 ± 0.07074524960324129 , 0.6091412665340511 ± 0.030618515749769204 , 0.6814843422792374 ± 0.043646290006428716 , 0.015941408 ± 0.00677052 , -9.0 ± 7.3484692283495345 , 9.8 ± 6.241794613730893 , -142.4 ± 60.539573833980704 , 142.4 ± 60.539573833980704 , 1.0 ± 5.621387729022079 , 5.0 ± 2.756809750418044 , -2.4 ± 1.019803902718557 , 2.4 ± 1.019803902718557
fold 3,  0.5645075028771067 ± 0.1008618278065402 , 0.7159962925355978 ± 0.08770916440091785 , 0.7463868212397703 ± 0.06961524518039698 , 0.7003133454081832 ± 0.12499888862898775 , 0.7159962925355978 ± 0.0877091644009178 , 0.023244139 ± 0.016947454 , -13.8 ± 20.68235963327202 , 17.0 ± 18.143869488066763 , -240.6 ± 209.76996925203568 , 240.6 ± 209.76996925203568 , 2.8 ± 3.919183588453085 , 3.6 ± 3.1999999999999997 , -3.4 ± 3.9293765408777 , 3.4 ± 3.9293765408777
fold 4,  0.46462814467523683 ± 0.1281546742632629 , 0.6234024473710978 ± 0.1268200032571364 , 0.6645336464381438 ± 0.08102604282261382 , 0.603005944739486 ± 0.16442252429793563 , 0.623402447371098 ± 0.1268200032571364 , 0.02460156 ± 0.0055766776 , -5.4 ± 11.534296684236972 , 9.8 ± 8.133879763065101 , -145.2 ± 134.2689837602117 , 168.0 ± 104.3417461996875 , -2.0 ± 8.532291603080617 , 7.6 ± 4.363484845854286 , -0.4 ± 2.244994432064365 , 2.0 ± 1.0954451150103321
fold 5,  0.5094989252075479 ± 0.03949637737367422 , 0.6741603826965413 ± 0.034270628594809005 , 0.7669619603789289 ± 0.043379650224799636 , 0.6042029009068847 ± 0.04961554018729539 , 0.6741603826965413 ± 0.034270628594809 , 0.01909961 ± 0.008092969 , -3.4 ± 5.9194594347794975 , 6.2 ± 2.85657137141714 , -111.2 ± 104.86448397813247 , 111.2 ± 104.86448397813247 , 0.8 ± 6.241794613730893 , 4.8 ± 4.069397989875161 , -1.0 ± 0.8944271909999159 , 1.0 ± 0.8944271909999159
fold 6,  0.3945311817009245 ± 0.12531974963891082 , 0.5527589296181199 ± 0.1456572484497768 , 0.6912854310935614 ± 0.14635890035878427 , 0.5323110884804019 ± 0.18864039207708716 , 0.5527589296181199 ± 0.1456572484497767 , 0.009626953 ± 0.0051347255 , -2.4 ± 7.83836717690617 , 7.6 ± 3.0724582991474434 , -11.0 ± 74.96665925596525 , 63.4 ± 41.49023981613025 , -3.4 ± 4.498888751680798 , 5.0 ± 2.6076809620810595 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.4233061741366913 ± 0.06458923338957526 , 0.5918641933661848 ± 0.0651973114068605 , 0.6312036181187091 ± 0.17009487921428043 , 0.6120575556682015 ± 0.11231018039551943 , 0.5918641933661848 ± 0.06519731140686055 , 0.021228516 ± 0.012819555 , -7.6 ± 7.552483035399682 , 8.8 ± 6.11228271597445 , -123.0 ± 249.77349739313817 , 205.8 ± 187.5157593377154 , -1.2 ± 7.277362159464101 , 6.8 ± 2.85657137141714 , -0.2 ± 0.4000000000000001 , 0.2 ± 0.4000000000000001
fold 8,  0.5213469940359933 ± 0.06084556148564366 , 0.6832633479400243 ± 0.05284609469866247 , 0.7774474575578897 ± 0.0554053578030376 , 0.6113057957084986 ± 0.060088904452126134 , 0.6832633479400243 ± 0.05284609469866247 , 0.007833985 ± 0.0034476689 , -7.4 ± 3.4409301068170506 , 7.4 ± 3.4409301068170506 , -63.0 ± 43.858864554386265 , 63.0 ± 43.858864554386265 , 0.4 ± 2.939387691339814 , 2.8 ± 0.9797958971132712 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 9,  0.4818722462520196 ± 0.038842075368023636 , 0.6494399821221271 ± 0.03495477492109375 , 0.7303954194170551 ± 0.044978259175824986 , 0.5858574003147158 ± 0.039468362905472384 , 0.6494399821221271 ± 0.03495477492109373 , 0.006996094 ± 0.0026586375 , -10.0 ± 3.63318042491699 , 10.0 ± 3.63318042491699 , -75.0 ± 33.2084326640087 , 75.0 ± 33.2084326640087 , -3.2 ± 3.8678159211627436 , 4.0 ± 3.03315017762062 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 10,  0.4690017749339878 ± 0.10369862834663017 , 0.6319597346746225 ± 0.09327364957852564 , 0.729870905324834 ± 0.07276451930212394 , 0.5949415338168028 ± 0.18197517931646615 , 0.6319597346746224 ± 0.09327364957852564 , 0.012904296 ± 0.0068822308 , -8.4 ± 10.781465577554842 , 12.8 ± 4.791659420284375 , -104.8 ± 106.5709153568646 , 127.2 ± 78.48923493065784 , 6.4 ± 6.468384651518491 , 6.8 ± 6.046486583132389 , -2.4 ± 2.8705400188814645 , 2.4 ± 2.8705400188814645
unet++ timm-resnest101e jaccard
fold 1,  0.5546804782835622 ± 0.1193949721157237 , 0.7057153602485337 ± 0.10220435184567685 , 0.7679880840770699 ± 0.07114671067017987 , 0.6568243557429329 ± 0.12576946514090434 , 0.7057153602485337 ± 0.10220435184567685 , 0.015839845 ± 0.011839024 , -8.0 ± 7.9498427657407165 , 8.0 ± 7.9498427657407165 , -143.2 ± 135.33277503989933 , 143.2 ± 135.33277503989933 , 1.0 ± 3.22490309931942 , 2.6 ± 2.1540659228538015 , -1.8 ± 1.32664991614216 , 1.8 ± 1.32664991614216
fold 2,  0.5399853172630278 ± 0.0531426926884173 , 0.6997398428700441 ± 0.044854220515821185 , 0.7784998288118502 ± 0.06493396313705593 , 0.64378280363679 ± 0.07253102439285974 , 0.6997398428700441 ± 0.04485422051582115 , 0.0149433585 ± 0.0056260624 , -3.2 ± 5.035871324805669 , 4.4 ± 4.029888335921977 , -88.6 ± 51.157013204447345 , 88.6 ± 51.157013204447345 , 3.0 ± 4.8166378315169185 , 4.6 ± 3.32264954516723 , -1.2 ± 1.1661903789690602 , 1.2 ± 1.1661903789690602
fold 3,  0.5872470010628013 ± 0.09894240080401052 , 0.7346519197215976 ± 0.0851704744622714 , 0.7639911601436025 ± 0.06766304725860917 , 0.719963637037061 ± 0.12733854485670779 , 0.7346519197215976 ± 0.08517047446227136 , 0.022154296 ± 0.016930934 , -19.0 ± 20.248456731316587 , 19.0 ± 20.248456731316587 , -248.2 ± 189.1395252188183 , 248.2 ± 189.1395252188183 , 0.2 ± 3.655133376499413 , 3.4 ± 1.3564659966250536 , -3.4 ± 3.0066592756745814 , 3.4 ± 3.0066592756745814
fold 4,  0.45899198747370046 ± 0.10159958996726576 , 0.6224483275751782 ± 0.0969097410157771 , 0.6808008128579968 ± 0.10374552606497775 , 0.5778294381592642 ± 0.10515479342593399 , 0.6224483275751781 ± 0.09690974101577707 , 0.024814453 ± 0.0062329844 , -2.4 ± 9.221713506718803 , 6.8 ± 6.675327707311454 , -110.6 ± 126.02158545265172 , 111.8 ± 124.95823302207822 , 4.6 ± 6.086049621881176 , 5.0 ± 5.761944116355173 , -1.0 ± 2.3664319132398464 , 1.8 ± 1.8330302779823362
fold 5,  0.5083674696633623 ± 0.0596634990870391 , 0.6718835343995749 ± 0.055127165439463846 , 0.7769562659958466 ± 0.02736476938472645 , 0.6007736559559496 ± 0.08919331120776854 , 0.6718835343995749 ± 0.05512716543946378 , 0.018363282 ± 0.006321218 , -2.4 ± 2.8 , 2.8 ± 2.4 , -97.8 ± 99.2157245601724 , 97.8 ± 99.2157245601724 , 4.0 ± 2.6076809620810595 , 4.0 ± 2.6076809620810595 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 6,  0.3750184922848327 ± 0.16304086397936748 , 0.5221952385639167 ± 0.19741458070390916 , 0.8193131722821576 ± 0.17550796818021544 , 0.4374954558298064 ± 0.18564624966547924 , 0.5221952385639168 ± 0.19741458070390921 , 0.008699219 ± 0.0048019732 , -5.6 ± 7.310266752998827 , 8.0 ± 4.560701700396552 , -59.2 ± 70.89541593079203 , 86.8 ± 31.568338568888926 , -3.4 ± 5.9531504264548865 , 5.0 ± 4.69041575982343 , -0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 7,  0.47874884490930575 ± 0.1134758969153953 , 0.6392036042257352 ± 0.10856106925049397 , 0.5898696765577222 ± 0.1691765637768159 , 0.7520227345264536 ± 0.0686545381196939 , 0.6392036042257352 ± 0.10856106925049396 , 0.021150392 ± 0.011952479 , -10.4 ± 5.314132102234569 , 10.4 ± 5.314132102234569 , -29.6 ± 246.68895394808416 , 195.2 ± 153.7158417340256 , -6.0 ± 7.694153624668538 , 9.2 ± 3.249615361854384 , -0.6 ± 1.2000000000000002 , 0.6 ± 1.2000000000000002
fold 8,  0.5271172551065872 ± 0.054309503631906855 , 0.6886643689223505 ± 0.04723482843702132 , 0.7523838879669803 ± 0.07372181143156295 , 0.6369676361824567 ± 0.03944261885872761 , 0.6886643689223506 ± 0.04723482843702135 , 0.0079960935 ± 0.0036292637 , -4.2 ± 1.7204650534085253 , 4.2 ± 1.7204650534085253 , -48.0 ± 32.96664981462326 , 48.0 ± 32.96664981462326 , 1.4 ± 3.2619012860600183 , 3.4 ± 1.019803902718557 , -1.2 ± 0.9797958971132713 , 1.2 ± 0.9797958971132713
fold 9,  0.5113322349732208 ± 0.052678044126834606 , 0.6750237617476306 ± 0.047091586453915965 , 0.6941969140329712 ± 0.09918678313358922 , 0.6646493060998859 ± 0.011782521344647063 , 0.6750237617476306 ± 0.04709158645391595 , 0.0069667967 ± 0.0022401721 , -6.6 ± 3.1368774282716245 , 6.6 ± 3.1368774282716245 , -42.2 ± 45.05729685633615 , 43.8 ± 43.50356307246568 , -4.6 ± 4.758150901348127 , 5.8 ± 3.1874754901018454 , 0.0 ± 0.8944271909999159 , 0.8 ± 0.4
fold 10,  0.4885937156309336 ± 0.09373676775966579 , 0.6511593755203438 ± 0.08421224731339938 , 0.7037695511089165 ± 0.05658803080745748 , 0.6324411047527767 ± 0.15562543863635325 , 0.6511593755203438 ± 0.08421224731339934 , 0.0131289065 ± 0.0075234002 , -10.6 ± 9.871170143402454 , 13.0 ± 6.387487769068525 , -130.8 ± 125.88629790410073 , 141.6 ± 113.60211265641145 , 3.0 ± 8.532291603080617 , 6.6 ± 6.1838499334961226 , -2.4 ± 4.079215610874227 , 3.2 ± 3.4871191548325386
unet++ timm-resnest50d_4s2x40d jaccard
fold 1,  0.4604475826266848 ± 0.0790759962275511 , 0.626538516474032 ± 0.07427211684139998 , 0.7966314089810032 ± 0.09715241790024151 , 0.5200389673544633 ± 0.07194753652792966 , 0.6265385164740321 ± 0.07427211684140007 , 0.01774414 ± 0.011385277 , -9.0 ± 10.862780491200215 , 9.8 ± 10.146920715172659 , -170.6 ± 170.24758441751823 , 170.6 ± 170.24758441751823 , 2.4 ± 5.817215828899595 , 5.2 ± 3.54400902933387 , -1.8 ± 1.32664991614216 , 1.8 ± 1.32664991614216
fold 2,  0.53233969524256 ± 0.07179461878289883 , 0.6920124207080468 ± 0.059696845410349406 , 0.797598354184014 ± 0.053423398076490596 , 0.6158256980274232 ± 0.07837936256956057 , 0.6920124207080469 ± 0.05969684541034936 , 0.015117188 ± 0.0065824054 , -10.2 ± 7.858753081755401 , 11.8 ± 5.1536394906900505 , -158.6 ± 96.14489065987854 , 158.6 ± 96.14489065987854 , -1.0 ± 3.286335345030997 , 3.0 ± 1.6733200530681511 , -2.4 ± 1.3564659966250538 , 2.4 ± 1.3564659966250538
fold 3,  0.5949769387121409 ± 0.11151397993377951 , 0.7394427167907944 ± 0.09484165870394916 , 0.723162904226566 ± 0.08163387200159826 , 0.7594945486636723 ± 0.11554077629405095 , 0.7394427167907944 ± 0.09484165870394913 , 0.023828126 ± 0.020646539 , -9.6 ± 9.971960689854328 , 11.2 ± 8.133879763065101 , -115.4 ± 61.60714244306418 , 115.4 ± 61.60714244306418 , 2.4 ± 5.0039984012787215 , 4.4 ± 3.3823069050575527 , -2.0 ± 2.6832815729997477 , 2.4 ± 2.33238075793812
fold 4,  0.47081689684641476 ± 0.10242165286406711 , 0.6336484041000988 ± 0.09435310405417628 , 0.6627751140534884 ± 0.08746170491308554 , 0.6128613213665265 ± 0.1132290223697744 , 0.6336484041000988 ± 0.09435310405417628 , 0.024845703 ± 0.005635286 , -2.8 ± 11.88949115816148 , 11.6 ± 3.8262252939417984 , -170.6 ± 154.1176174225387 , 199.8 ± 113.73899946808044 , 4.8 ± 10.419213022104886 , 10.8 ± 3.8678159211627436 , -1.2 ± 1.4696938456699071 , 1.6 ± 1.019803902718557
fold 5,  0.4935797455797902 ± 0.04680781628113909 , 0.6596375834367136 ± 0.04142842302240483 , 0.7716161339081345 ± 0.03291007868239998 , 0.579548112298099 ± 0.06488058852160018 , 0.6596375834367137 ± 0.041428423022404834 , 0.019111328 ± 0.007096862 , -11.2 ± 10.457533169921097 , 11.2 ± 10.457533169921097 , -152.8 ± 140.4484246974668 , 159.6 ± 132.67041870741195 , -2.2 ± 6.523802572120037 , 4.2 ± 5.455272678794343 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 6,  0.4094590738915459 ± 0.16953514209839576 , 0.5579909676673102 ± 0.1923282512815441 , 0.7420477568951044 ± 0.15539973451080705 , 0.5132016498681261 ± 0.21413871987158278 , 0.5579909676673102 ± 0.1923282512815441 , 0.00868164 ± 0.0045602308 , -5.0 ± 6.099180272790763 , 7.0 ± 3.63318042491699 , -39.6 ± 48.08991578283331 , 48.0 ± 39.70894105865831 , -4.4 ± 4.2708313008125245 , 4.8 ± 3.8157568056677826 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.4046346880412651 ± 0.06214343881434538 , 0.5733336482968503 ± 0.06349751130306412 , 0.6732346835755159 ± 0.1500032729681383 , 0.5271205913188848 ± 0.09791081067337272 , 0.5733336482968503 ± 0.06349751130306412 , 0.019660156 ± 0.012842027 , -6.8 ± 3.919183588453085 , 6.8 ± 3.919183588453085 , -159.6 ± 221.20271246076527 , 200.4 ± 185.047669534096 , 3.4 ± 12.273548794053006 , 8.6 ± 9.3936148526539 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 8,  0.5088804974356956 ± 0.06443528280160402 , 0.6720887897367048 ± 0.056813539363101975 , 0.8132292392120997 ± 0.07335794331105781 , 0.5778791815178186 ± 0.06868455476302758 , 0.6720887897367049 ± 0.05681353936310201 , 0.0077656256 ± 0.00345673 , -8.6 ± 2.727636339397171 , 8.6 ± 2.727636339397171 , -71.0 ± 38.74532229831106 , 71.0 ± 38.74532229831106 , 0.2 ± 2.4000000000000004 , 2.2 ± 0.9797958971132712 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 9,  0.48435542907742307 ± 0.040603741648594455 , 0.6516422198596534 ± 0.03552061714868892 , 0.6763104280008341 ± 0.06978368548141581 , 0.6325987650955038 ± 0.027768884684049356 , 0.6516422198596534 ± 0.03552061714868892 , 0.0072089843 ± 0.0021311217 , -8.0 ± 6.0332412515993425 , 8.4 ± 5.462600113499065 , -53.2 ± 51.94381580130594 , 58.8 ± 45.507801528968635 , -3.6 ± 5.4626001134990645 , 5.6 ± 3.3823069050575527 , -1.2 ± 0.9797958971132713 , 1.2 ± 0.9797958971132713
fold 10,  0.45308437810384705 ± 0.09962103232117532 , 0.6173391431054756 ± 0.09184210226329802 , 0.6527527070802558 ± 0.07241511933423497 , 0.62143993330514 ± 0.17390524215946995 , 0.6173391431054756 ± 0.09184210226329802 , 0.014642579 ± 0.008373395 , -13.0 ± 10.639548862616309 , 15.4 ± 6.7111846942250075 , -100.2 ± 85.78438086271882 , 117.8 ± 59.34778850134182 , -1.4 ± 7.172168430816443 , 5.0 ± 5.329165037789691 , -1.8 ± 2.4 , 2.2 ± 2.039607805437114
unet++ timm-resnest50d_1s4x24d jaccard
fold 1,  0.4882363554521705 ± 0.1266953681115251 , 0.6459553142206462 ± 0.11969305177770861 , 0.7692532337431363 ± 0.10106844662623785 , 0.5619839073885149 ± 0.13229065677154958 , 0.6459553142206462 ± 0.11969305177770861 , 0.017015625 ± 0.010857533 , -13.6 ± 11.499565209172038 , 13.6 ± 11.499565209172038 , -200.0 ± 167.74385234636767 , 200.0 ± 167.74385234636767 , -1.6 ± 6.56048778674269 , 6.0 ± 3.0983866769659336 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 2,  0.5261859032023479 ± 0.05949898960619419 , 0.6876476476468742 ± 0.04864372874485208 , 0.7538470827850133 ± 0.06301320782164442 , 0.6327903528730923 ± 0.041821915373079166 , 0.6876476476468742 ± 0.04864372874485213 , 0.015902344 ± 0.006751675 , -8.4 ± 7.418894796396562 , 9.6 ± 5.782732917920384 , -134.2 ± 52.487712847865645 , 134.2 ± 52.487712847865645 , -2.0 ± 3.521363372331802 , 3.2 ± 2.4819347291981715 , -1.6 ± 1.3564659966250536 , 1.6 ± 1.3564659966250536
fold 3,  0.5926127886857283 ± 0.09867060959688896 , 0.7390433827997098 ± 0.08336586870471692 , 0.7411036825084597 ± 0.0731589718645807 , 0.7403641922393494 ± 0.10221720686442312 , 0.7390433827997097 ± 0.08336586870471696 , 0.022914063 ± 0.018637093 , -15.2 ± 14.551975810864997 , 16.0 ± 13.66747965061591 , -223.0 ± 144.205409052504 , 223.0 ± 144.205409052504 , -0.4 ± 3.1368774282716245 , 2.8 ± 1.469693845669907 , -2.8 ± 2.3151673805580453 , 2.8 ± 2.3151673805580453
